Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,-8,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Surface Albedo
2019,1,18,10,30,236,222,32,14.5,2,0.12
2019,1,18,11,30,228,221,14,15.100000000000001,2,0.12
2019,1,18,12,30,302,233,131,15.600000000000001,2.1,0.12
2019,1,18,13,30,334,229,213,15.8,2.1,0.12
2019,1,18,14,30,233,191,101,15.700000000000001,1.9000000000000001,0.12
2019,1,18,15,30,103,100,11,15,1.5,0.12
2019,1,18,16,30,36,36,0,14.200000000000001,1.3,0.12
2019,1,18,17,30,0,0,0,13.8,1.3,0.12
2019,1,18,18,30,0,0,0,13.600000000000001,1.3,0.12
2019,1,18,19,30,0,0,0,13.3,1.4000000000000001,0.12
2019,1,18,20,30,0,0,0,13.100000000000001,1.4000000000000001,0.12
2019,1,18,21,30,0,0,0,12.9,1.3,0.12
2019,1,18,22,30,0,0,0,12.8,1.3,0.12
2019,1,18,23,30,0,0,0,12.600000000000001,1.4000000000000001,0.12
2019,1,19,0,30,0,0,0,12.4,1.6,0.12
2019,1,19,1,30,0,0,0,12.3,1.6,0.12
2019,1,19,2,30,0,0,0,12.200000000000001,1.6,0.12
2019,1,19,3,30,0,0,0,12.100000000000001,1.5,0.12
2019,1,19,4,30,0,0,0,12,1.5,0.12
2019,1,19,5,30,0,0,0,12,1.5,0.12
2019,1,19,6,30,0,0,0,12,1.5,0.12
2019,1,19,7,30,6,6,0,12.600000000000001,1.4000000000000001,0.12
2019,1,19,8,30,61,61,1,13.5,1.3,0.12
2019,1,19,9,30,147,144,8,14.600000000000001,1.2000000000000002,0.12
2019,1,19,10,30,294,226,152,16,1,0.12
2019,1,19,11,30,399,230,330,17.2,1,0.12
2019,1,19,12,30,352,284,129,17.8,0.9,0.12
2019,1,19,13,30,330,258,145,18.2,0.8,0.12
2019,1,19,14,30,351,161,459,18.1,0.7000000000000001,0.12
2019,1,19,15,30,195,140,189,17.2,0.7000000000000001,0.12
2019,1,19,16,30,64,61,24,15.600000000000001,0.8,0.12
2019,1,19,17,30,0,0,0,14.5,0.8,0.12
2019,1,19,18,30,0,0,0,14.200000000000001,0.7000000000000001,0.12
2019,1,19,19,30,0,0,0,14,0.7000000000000001,0.12
2019,1,19,20,30,0,0,0,13.700000000000001,0.8,0.12
2019,1,19,21,30,0,0,0,13.3,1,0.12
2019,1,19,22,30,0,0,0,12.8,1.3,0.12
2019,1,19,23,30,0,0,0,12.700000000000001,1.6,0.12
2019,1,20,0,30,0,0,0,12.8,1.9000000000000001,0.12
2019,1,20,1,30,0,0,0,13,2.1,0.12
2019,1,20,2,30,0,0,0,13.100000000000001,2.2,0.12
2019,1,20,3,30,0,0,0,13.100000000000001,2.4000000000000004,0.12
2019,1,20,4,30,0,0,0,13.200000000000001,2.6,0.12
2019,1,20,5,30,0,0,0,13.4,3,0.12
2019,1,20,6,30,0,0,0,13.600000000000001,3.3000000000000003,0.12
2019,1,20,7,30,5,5,0,13.8,3.5,0.12
2019,1,20,8,30,19,19,0,14.200000000000001,3.6,0.12
2019,1,20,9,30,83,81,7,14.5,3.7,0.12
2019,1,20,10,30,47,47,0,14.600000000000001,4.1000000000000005,0.12
2019,1,20,11,30,294,263,61,14.4,4.7,0.12
2019,1,20,12,30,326,284,79,14.200000000000001,5,0.12
2019,1,20,13,30,271,248,47,13.9,5.300000000000001,0.12
2019,1,20,14,30,213,200,32,13.4,5.5,0.12
2019,1,20,15,30,157,145,40,12.5,5.6000000000000005,0.12
2019,1,20,16,30,34,34,0,11.5,5.5,0.12
2019,1,20,17,30,0,0,0,10.8,5.6000000000000005,0.12
2019,1,20,18,30,0,0,0,10.4,5.800000000000001,0.12
2019,1,20,19,30,0,0,0,10.3,5.6000000000000005,0.12
2019,1,20,20,30,0,0,0,10.200000000000001,5.300000000000001,0.12
2019,1,20,21,30,0,0,0,10.100000000000001,5.300000000000001,0.12
2019,1,20,22,30,0,0,0,10.100000000000001,5.300000000000001,0.12
2019,1,20,23,30,0,0,0,10.200000000000001,5.2,0.12
2019,1,21,0,30,0,0,0,10.200000000000001,5,0.12
2019,1,21,1,30,0,0,0,10.3,4.7,0.12
2019,1,21,2,30,0,0,0,10.200000000000001,4.3,0.12
2019,1,21,3,30,0,0,0,9.8,4.1000000000000005,0.12
2019,1,21,4,30,0,0,0,9.4,4,0.12
2019,1,21,5,30,0,0,0,9,3.9000000000000004,0.12
2019,1,21,6,30,0,0,0,9,3.8000000000000003,0.12
2019,1,21,7,30,15,13,129,9.700000000000001,3.8000000000000003,0.12
2019,1,21,8,30,162,44,619,10.9,4,0.12
2019,1,21,9,30,329,58,801,11.9,3.8000000000000003,0.12
2019,1,21,10,30,461,66,878,12.8,3.4000000000000004,0.12
2019,1,21,11,30,543,69,915,13.5,3,0.12
2019,1,21,12,30,565,70,925,13.9,2.7,0.12
2019,1,21,13,30,524,67,909,14.100000000000001,2.8000000000000003,0.12
2019,1,21,14,30,426,62,863,14,2.8000000000000003,0.12
2019,1,21,15,30,282,53,768,13.200000000000001,2.6,0.12
2019,1,21,16,30,113,35,551,11.700000000000001,2.4000000000000004,0.12
2019,1,21,17,30,0,0,0,10.700000000000001,2.4000000000000004,0.12
2019,1,21,18,30,0,0,0,10.200000000000001,2.4000000000000004,0.12
2019,1,21,19,30,0,0,0,9.700000000000001,2.4000000000000004,0.12
2019,1,21,20,30,0,0,0,9.200000000000001,2.4000000000000004,0.12
2019,1,21,21,30,0,0,0,8.8,2.5,0.12
2019,1,21,22,30,0,0,0,8.4,2.5,0.12
2019,1,21,23,30,0,0,0,8,2.7,0.12
2019,1,22,0,30,0,0,0,7.6000000000000005,2.9000000000000004,0.12
2019,1,22,1,30,0,0,0,7.300000000000001,3,0.12
2019,1,22,2,30,0,0,0,7,3.1,0.12
2019,1,22,3,30,0,0,0,6.9,3.3000000000000003,0.12
2019,1,22,4,30,0,0,0,6.7,3.3000000000000003,0.12
2019,1,22,5,30,0,0,0,6.4,3.1,0.12
2019,1,22,6,30,0,0,0,6.300000000000001,2.9000000000000004,0.12
2019,1,22,7,30,8,8,0,7.5,2.8000000000000003,0.12
2019,1,22,8,30,109,103,29,9.4,3,0.12
2019,1,22,9,30,213,192,63,11,3.1,0.12
2019,1,22,10,30,385,182,447,12.5,3.2,0.12
2019,1,22,11,30,541,107,834,13.600000000000001,3.4000000000000004,0.12
2019,1,22,12,30,566,69,922,14.3,3.4000000000000004,0.12
2019,1,22,13,30,523,75,884,14.700000000000001,2.8000000000000003,0.12
2019,1,22,14,30,427,64,852,14.700000000000001,1.9000000000000001,0.12
2019,1,22,15,30,279,66,704,14.100000000000001,1.1,0.12
2019,1,22,16,30,115,37,537,13.3,0.6000000000000001,0.12
2019,1,22,17,30,0,0,0,12.8,0.5,0.12
2019,1,22,18,30,0,0,0,12.600000000000001,0.4,0.12
2019,1,22,19,30,0,0,0,12.200000000000001,0.4,0.12
2019,1,22,20,30,0,0,0,11.9,0.4,0.12
2019,1,22,21,30,0,0,0,11.600000000000001,0.6000000000000001,0.12
2019,1,22,22,30,0,0,0,11.3,0.8,0.12
2019,1,22,23,30,0,0,0,11,1,0.12
2019,1,23,0,30,0,0,0,10.700000000000001,1.1,0.12
2019,1,23,1,30,0,0,0,10.100000000000001,1.2000000000000002,0.12
2019,1,23,2,30,0,0,0,9.3,1.4000000000000001,0.12
2019,1,23,3,30,0,0,0,8.5,1.6,0.12
2019,1,23,4,30,0,0,0,8,1.7000000000000002,0.12
2019,1,23,5,30,0,0,0,7.6000000000000005,1.6,0.12
2019,1,23,6,30,0,0,0,7.4,1.6,0.12
2019,1,23,7,30,17,14,155,8.1,1.5,0.12
2019,1,23,8,30,167,44,633,9.5,1.4000000000000001,0.12
2019,1,23,9,30,333,57,802,11.3,1.5,0.12
2019,1,23,10,30,467,64,883,13.100000000000001,1.5,0.12
2019,1,23,11,30,548,79,895,14.200000000000001,1.6,0.12
2019,1,23,12,30,571,71,922,14.700000000000001,1.6,0.12
2019,1,23,13,30,531,72,899,15.100000000000001,1.6,0.12
2019,1,23,14,30,432,68,848,15.100000000000001,1.6,0.12
2019,1,23,15,30,270,93,579,14.3,1.5,0.12
2019,1,23,16,30,117,40,519,13,1.4000000000000001,0.13
2019,1,23,17,30,2,3,19,12,1.6,0.13
2019,1,23,18,30,0,0,0,11.5,1.8,0.13
2019,1,23,19,30,0,0,0,11.200000000000001,1.9000000000000001,0.13
2019,1,23,20,30,0,0,0,10.9,1.9000000000000001,0.13
2019,1,23,21,30,0,0,0,10.600000000000001,1.9000000000000001,0.13
2019,1,23,22,30,0,0,0,10.3,1.9000000000000001,0.13
2019,1,23,23,30,0,0,0,10.100000000000001,1.9000000000000001,0.13
2019,1,24,0,30,0,0,0,10,1.8,0.13
2019,1,24,1,30,0,0,0,10,1.7000000000000002,0.13
2019,1,24,2,30,0,0,0,10,1.6,0.13
2019,1,24,3,30,0,0,0,9.8,1.6,0.13
2019,1,24,4,30,0,0,0,9.5,1.7000000000000002,0.13
2019,1,24,5,30,0,0,0,9.3,1.7000000000000002,0.13
2019,1,24,6,30,0,0,0,9.3,1.6,0.13
2019,1,24,7,30,18,14,177,10.100000000000001,1.6,0.13
2019,1,24,8,30,171,41,664,11.5,1.9000000000000001,0.13
2019,1,24,9,30,340,54,827,12.600000000000001,2.2,0.13
2019,1,24,10,30,476,62,902,13.600000000000001,2.1,0.13
2019,1,24,11,30,560,65,939,14.700000000000001,1.8,0.13
2019,1,24,12,30,584,67,947,15.4,1.6,0.13
2019,1,24,13,30,546,65,936,15.9,1.5,0.13
2019,1,24,14,30,448,61,893,15.9,1.5,0.13
2019,1,24,15,30,301,53,802,14.8,1.5,0.13
2019,1,24,16,30,127,37,593,13.100000000000001,1.6,0.13
2019,1,24,17,30,2,3,30,12.100000000000001,1.6,0.13
2019,1,24,18,30,0,0,0,12,1.3,0.13
2019,1,24,19,30,0,0,0,11.8,1.1,0.13
2019,1,24,20,30,0,0,0,11.4,1.3,0.13
2019,1,24,21,30,0,0,0,11,1.4000000000000001,0.13
2019,1,24,22,30,0,0,0,10.600000000000001,1.5,0.13
2019,1,24,23,30,0,0,0,9.9,1.7000000000000002,0.13
2019,1,25,0,30,0,0,0,9,2,0.13
2019,1,25,1,30,0,0,0,8.3,2.4000000000000004,0.13
2019,1,25,2,30,0,0,0,7.800000000000001,2.6,0.13
2019,1,25,3,30,0,0,0,7.4,2.5,0.13
2019,1,25,4,30,0,0,0,7.1000000000000005,2.5,0.13
2019,1,25,5,30,0,0,0,6.800000000000001,2.4000000000000004,0.13
2019,1,25,6,30,0,0,0,6.7,2.4000000000000004,0.13
2019,1,25,7,30,19,14,179,7.6000000000000005,2.6,0.13
2019,1,25,8,30,178,44,675,9.5,3.1,0.13
2019,1,25,9,30,348,58,831,11.5,3.3000000000000003,0.13
2019,1,25,10,30,484,69,898,13.3,2.9000000000000004,0.13
2019,1,25,11,30,570,73,937,14.9,2.4000000000000004,0.13
2019,1,25,12,30,595,75,947,15.9,2.1,0.13
2019,1,25,13,30,554,75,926,16.5,1.9000000000000001,0.13
2019,1,25,14,30,453,68,880,16.400000000000002,1.8,0.13
2019,1,25,15,30,305,58,789,15.200000000000001,1.5,0.13
2019,1,25,16,30,131,40,584,13.100000000000001,1.6,0.13
2019,1,25,17,30,2,3,27,11.5,1.8,0.13
2019,1,25,18,30,0,0,0,10.9,1.7000000000000002,0.13
2019,1,25,19,30,0,0,0,10.600000000000001,1.7000000000000002,0.13
2019,1,25,20,30,0,0,0,10.4,1.7000000000000002,0.13
2019,1,25,21,30,0,0,0,10,1.9000000000000001,0.13
2019,1,25,22,30,0,0,0,9.600000000000001,2,0.13
2019,1,25,23,30,0,0,0,9.3,2,0.13
2019,1,26,0,30,0,0,0,9.1,2.1,0.13
2019,1,26,1,30,0,0,0,8.9,2.4000000000000004,0.13
2019,1,26,2,30,0,0,0,8.8,2.8000000000000003,0.13
2019,1,26,3,30,0,0,0,8.700000000000001,3,0.13
2019,1,26,4,30,0,0,0,8.4,3,0.13
2019,1,26,5,30,0,0,0,8.200000000000001,3,0.13
2019,1,26,6,30,0,0,0,8.200000000000001,3,0.13
2019,1,26,7,30,11,11,0,9.1,3.2,0.13
2019,1,26,8,30,135,100,172,10.700000000000001,3.4000000000000004,0.13
2019,1,26,9,30,269,157,319,12.200000000000001,3.5,0.13
2019,1,26,10,30,364,187,380,13.5,3.4000000000000004,0.13
2019,1,26,11,30,423,215,390,14.5,3.1,0.13
2019,1,26,12,30,426,237,342,15.100000000000001,2.8000000000000003,0.13
2019,1,26,13,30,422,213,400,15.100000000000001,2.5,0.13
2019,1,26,14,30,313,201,255,14.5,2,0.13
2019,1,26,15,30,206,154,165,13.600000000000001,1.7000000000000002,0.13
2019,1,26,16,30,81,76,31,12.5,1.6,0.13
2019,1,26,17,30,2,2,0,11.9,1.6,0.13
2019,1,26,18,30,0,0,0,11.700000000000001,1.6,0.13
2019,1,26,19,30,0,0,0,11.5,1.7000000000000002,0.13
2019,1,26,20,30,0,0,0,11.4,1.7000000000000002,0.13
2019,1,26,21,30,0,0,0,11.3,1.6,0.13
2019,1,26,22,30,0,0,0,11.100000000000001,1.6,0.13
2019,1,26,23,30,0,0,0,11,1.6,0.13
2019,1,27,0,30,0,0,0,10.9,1.6,0.13
2019,1,27,1,30,0,0,0,10.600000000000001,1.8,0.13
2019,1,27,2,30,0,0,0,10.200000000000001,2,0.13
2019,1,27,3,30,0,0,0,9.700000000000001,2.2,0.13
2019,1,27,4,30,0,0,0,9.4,2.3000000000000003,0.13
2019,1,27,5,30,0,0,0,9.1,2.3000000000000003,0.13
2019,1,27,6,30,0,0,0,8.9,2.4000000000000004,0.13
2019,1,27,7,30,12,12,1,9.8,2.6,0.13
2019,1,27,8,30,161,65,471,11.5,2.7,0.13
2019,1,27,9,30,192,168,69,13.3,2.4000000000000004,0.13
2019,1,27,10,30,323,270,113,15,2,0.13
2019,1,27,11,30,418,286,246,16.2,1.7000000000000002,0.13
2019,1,27,12,30,587,79,912,17.2,1.6,0.13
2019,1,27,13,30,547,78,892,17.7,1.5,0.13
2019,1,27,14,30,416,133,636,17.8,1.4000000000000001,0.13
2019,1,27,15,30,210,153,179,17,1.2000000000000002,0.13
2019,1,27,16,30,89,85,23,15.600000000000001,1.3,0.13
2019,1,27,17,30,2,2,12,14.3,1.5,0.13
2019,1,27,18,30,0,0,0,13.700000000000001,1.6,0.13
2019,1,27,19,30,0,0,0,13.5,1.5,0.13
2019,1,27,20,30,0,0,0,13.5,1.4000000000000001,0.13
2019,1,27,21,30,0,0,0,13,1.4000000000000001,0.13
2019,1,27,22,30,0,0,0,12.200000000000001,1.5,0.13
2019,1,27,23,30,0,0,0,11.600000000000001,1.7000000000000002,0.13
2019,1,28,0,30,0,0,0,11.4,1.8,0.13
2019,1,28,1,30,0,0,0,11.4,1.8,0.13
2019,1,28,2,30,0,0,0,11.4,1.7000000000000002,0.13
2019,1,28,3,30,0,0,0,11.3,1.6,0.13
2019,1,28,4,30,0,0,0,11.200000000000001,1.5,0.13
2019,1,28,5,30,0,0,0,11,1.5,0.13
2019,1,28,6,30,0,0,0,10.9,1.5,0.13
2019,1,28,7,30,8,8,0,11.8,1.5,0.13
2019,1,28,8,30,52,51,3,13,1.4000000000000001,0.13
2019,1,28,9,30,208,169,109,13.9,1.2000000000000002,0.13
2019,1,28,10,30,332,245,185,14.700000000000001,1.2000000000000002,0.13
2019,1,28,11,30,395,296,182,15.700000000000001,1.2000000000000002,0.13
2019,1,28,12,30,382,292,160,16.7,1.3,0.13
2019,1,28,13,30,272,250,42,17.3,1.3,0.13
2019,1,28,14,30,199,194,12,17.3,1.2000000000000002,0.13
2019,1,28,15,30,181,154,84,16.6,1.1,0.13
2019,1,28,16,30,68,66,10,15.3,1.1,0.13
2019,1,28,17,30,3,3,0,14.5,1.1,0.13
2019,1,28,18,30,0,0,0,14.200000000000001,1.1,0.13
2019,1,28,19,30,0,0,0,13.9,1.1,0.13
2019,1,28,20,30,0,0,0,13.5,1.1,0.13
2019,1,28,21,30,0,0,0,12.8,1.2000000000000002,0.13
2019,1,28,22,30,0,0,0,12.3,1.2000000000000002,0.13
2019,1,28,23,30,0,0,0,12.200000000000001,1.1,0.13
2019,1,29,0,30,0,0,0,12.100000000000001,1.1,0.13
2019,1,29,1,30,0,0,0,11.9,1.2000000000000002,0.13
2019,1,29,2,30,0,0,0,11.700000000000001,1.2000000000000002,0.13
2019,1,29,3,30,0,0,0,11.600000000000001,1.1,0.13
2019,1,29,4,30,0,0,0,11.4,1.1,0.13
2019,1,29,5,30,0,0,0,11.200000000000001,1.3,0.13
2019,1,29,6,30,0,0,0,11.200000000000001,1.4000000000000001,0.13
2019,1,29,7,30,6,6,0,11.8,1.3,0.13
2019,1,29,8,30,158,57,481,12.9,1.3,0.13
2019,1,29,9,30,92,92,0,13.9,1.2000000000000002,0.13
2019,1,29,10,30,220,211,18,14.8,1.1,0.13
2019,1,29,11,30,445,224,405,15.4,1,0.13
2019,1,29,12,30,465,214,444,15.600000000000001,1,0.13
2019,1,29,13,30,391,229,303,15.5,1.4000000000000001,0.13
2019,1,29,14,30,339,199,309,15.100000000000001,1.7000000000000002,0.13
2019,1,29,15,30,143,139,12,14.3,1.7000000000000002,0.13
2019,1,29,16,30,133,45,515,12.8,1.6,0.13
2019,1,29,17,30,4,4,29,11.5,1.7000000000000002,0.13
2019,1,29,18,30,0,0,0,10.8,1.8,0.13
2019,1,29,19,30,0,0,0,10.5,1.8,0.13
2019,1,29,20,30,0,0,0,10.4,1.6,0.13
2019,1,29,21,30,0,0,0,10.600000000000001,1.4000000000000001,0.13
2019,1,29,22,30,0,0,0,10.600000000000001,1.4000000000000001,0.13
2019,1,29,23,30,0,0,0,10.600000000000001,1.6,0.13
2019,1,30,0,30,0,0,0,10.5,1.7000000000000002,0.13
2019,1,30,1,30,0,0,0,10.5,1.5,0.13
2019,1,30,2,30,0,0,0,10.700000000000001,1.3,0.13
2019,1,30,3,30,0,0,0,10.8,1.1,0.13
2019,1,30,4,30,0,0,0,10.600000000000001,1.1,0.13
2019,1,30,5,30,0,0,0,10.3,1.2000000000000002,0.13
2019,1,30,6,30,0,0,0,10.200000000000001,1.1,0.13
2019,1,30,7,30,10,10,0,11,0.9,0.13
2019,1,30,8,30,151,48,485,12.200000000000001,0.8,0.13
2019,1,30,9,30,131,130,4,13.4,0.9,0.13
2019,1,30,10,30,445,146,625,14.600000000000001,1.1,0.13
2019,1,30,11,30,560,75,883,15.4,1.1,0.13
2019,1,30,12,30,576,101,835,15.9,0.9,0.13
2019,1,30,13,30,502,165,628,16.2,0.8,0.13
2019,1,30,14,30,447,70,825,16.1,0.9,0.13
2019,1,30,15,30,305,60,736,15.5,1,0.13
2019,1,30,16,30,96,73,135,14.5,1.1,0.13
2019,1,30,17,30,2,2,0,13.600000000000001,1.1,0.13
2019,1,30,18,30,0,0,0,13.200000000000001,1,0.13
2019,1,30,19,30,0,0,0,12.9,0.8,0.13
2019,1,30,20,30,0,0,0,12.600000000000001,0.7000000000000001,0.13
2019,1,30,21,30,0,0,0,12.3,0.8,0.13
2019,1,30,22,30,0,0,0,12,1.1,0.13
2019,1,30,23,30,0,0,0,11.8,1.6,0.13
2019,1,31,0,30,0,0,0,11.700000000000001,1.9000000000000001,0.13
2019,1,31,1,30,0,0,0,11.700000000000001,1.8,0.13
2019,1,31,2,30,0,0,0,11.600000000000001,1.6,0.13
2019,1,31,3,30,0,0,0,11.4,1.6,0.13
2019,1,31,4,30,0,0,0,11.100000000000001,1.6,0.13
2019,1,31,5,30,0,0,0,10.8,1.6,0.13
2019,1,31,6,30,0,0,0,10.9,1.3,0.13
2019,1,31,7,30,4,4,0,11.700000000000001,1.1,0.13
2019,1,31,8,30,92,41,239,12.700000000000001,1.2000000000000002,0.13
2019,1,31,9,30,35,35,0,13.8,1.2000000000000002,0.13
2019,1,31,10,30,54,54,0,14.5,0.9,0.13
2019,1,31,11,30,118,117,2,14.8,1,0.13
2019,1,31,12,30,101,101,0,14.8,1,0.13
2019,1,31,13,30,437,223,396,15,0.7000000000000001,0.13
2019,1,31,14,30,372,121,545,15.200000000000001,0.8,0.13
2019,1,31,15,30,307,76,686,14.9,1.2000000000000002,0.13
2019,1,31,16,30,140,50,505,13.700000000000001,1.4000000000000001,0.13
2019,1,31,17,30,7,7,48,12.600000000000001,1.4000000000000001,0.13
2019,1,31,18,30,0,0,0,12.3,1.4000000000000001,0.13
2019,1,31,19,30,0,0,0,11.9,1.5,0.13
2019,1,31,20,30,0,0,0,11.4,1.7000000000000002,0.13
2019,1,31,21,30,0,0,0,10.9,1.8,0.13
2019,1,31,22,30,0,0,0,10.600000000000001,1.8,0.13
2019,1,31,23,30,0,0,0,10.5,1.8,0.13
2019,2,1,0,30,0,0,0,10.4,1.9000000000000001,0.13
2019,2,1,1,30,0,0,0,10.3,2.2,0.13
2019,2,1,2,30,0,0,0,10,2.5,0.13
2019,2,1,3,30,0,0,0,10.100000000000001,2.7,0.13
2019,2,1,4,30,0,0,0,10.5,2.8000000000000003,0.13
2019,2,1,5,30,0,0,0,10.600000000000001,2.8000000000000003,0.13
2019,2,1,6,30,0,0,0,10.8,2.9000000000000004,0.13
2019,2,1,7,30,11,11,0,11.600000000000001,3.1,0.13
2019,2,1,8,30,62,61,4,12.600000000000001,3.4000000000000004,0.13
2019,2,1,9,30,164,152,33,13.3,3.7,0.13
2019,2,1,10,30,146,143,7,13.9,4.3,0.13
2019,2,1,11,30,123,121,3,14,4.7,0.13
2019,2,1,12,30,121,119,4,13.9,4.800000000000001,0.13
2019,2,1,13,30,28,28,0,13.700000000000001,5.1000000000000005,0.13
2019,2,1,14,30,98,97,2,13.5,5.6000000000000005,0.13
2019,2,1,15,30,52,52,1,13.3,5.9,0.13
2019,2,1,16,30,16,16,0,13,6.1000000000000005,0.13
2019,2,1,17,30,2,2,0,12.700000000000001,6.4,0.13
2019,2,1,18,30,0,0,0,12.5,6.7,0.13
2019,2,1,19,30,0,0,0,12.4,6.9,0.13
2019,2,1,20,30,0,0,0,12.3,7.1000000000000005,0.13
2019,2,1,21,30,0,0,0,12.3,7.300000000000001,0.13
2019,2,1,22,30,0,0,0,12.200000000000001,7.5,0.13
2019,2,1,23,30,0,0,0,12.200000000000001,8,0.13
2019,2,2,0,30,0,0,0,12.4,8.5,0.13
2019,2,2,1,30,0,0,0,12.600000000000001,8.6,0.13
2019,2,2,2,30,0,0,0,12.600000000000001,8.3,0.13
2019,2,2,3,30,0,0,0,12.600000000000001,7.800000000000001,0.13
2019,2,2,4,30,0,0,0,12.700000000000001,7.2,0.13
2019,2,2,5,30,0,0,0,12.8,6.4,0.13
2019,2,2,6,30,0,0,0,12.8,5.6000000000000005,0.13
2019,2,2,7,30,12,12,0,12.9,5.2,0.13
2019,2,2,8,30,158,73,385,13.3,5.4,0.13
2019,2,2,9,30,223,177,122,13.700000000000001,5.800000000000001,0.13
2019,2,2,10,30,344,254,183,14,6.1000000000000005,0.13
2019,2,2,11,30,192,182,18,14.100000000000001,6.4,0.13
2019,2,2,12,30,399,240,273,14.100000000000001,6.7,0.13
2019,2,2,13,30,209,164,82,14,6.9,0.13
2019,2,2,14,30,294,198,205,13.700000000000001,7,0.13
2019,2,2,15,30,27,27,1,13,6.800000000000001,0.13
2019,2,2,16,30,54,54,1,12.200000000000001,6.7,0.12
2019,2,2,17,30,3,3,0,11.700000000000001,6.7,0.12
2019,2,2,18,30,0,0,0,11.5,6.7,0.12
2019,2,2,19,30,0,0,0,11.3,6.5,0.12
2019,2,2,20,30,0,0,0,11.4,6.1000000000000005,0.12
2019,2,2,21,30,0,0,0,11.5,5.6000000000000005,0.12
2019,2,2,22,30,0,0,0,11.600000000000001,5,0.12
2019,2,2,23,30,0,0,0,11.600000000000001,4.3,0.12
2019,2,3,0,30,0,0,0,11.600000000000001,3.5,0.12
2019,2,3,1,30,0,0,0,11.5,3,0.12
2019,2,3,2,30,0,0,0,11.5,2.8000000000000003,0.12
2019,2,3,3,30,0,0,0,11.5,2.9000000000000004,0.12
2019,2,3,4,30,0,0,0,11.5,3,0.12
2019,2,3,5,30,0,0,0,11.5,3.3000000000000003,0.12
2019,2,3,6,30,0,0,0,11.600000000000001,3.6,0.12
2019,2,3,7,30,30,22,163,12,4.1000000000000005,0.12
2019,2,3,8,30,133,43,401,12.4,4.800000000000001,0.12
2019,2,3,9,30,164,158,17,12.8,5.4,0.12
2019,2,3,10,30,197,182,31,12.8,5.800000000000001,0.12
2019,2,3,11,30,166,162,7,12.5,6,0.12
2019,2,3,12,30,250,227,39,12.200000000000001,6,0.12
2019,2,3,13,30,452,256,353,12.100000000000001,5.800000000000001,0.12
2019,2,3,14,30,431,138,618,12,5.4,0.12
2019,2,3,15,30,284,126,454,11.700000000000001,4.800000000000001,0.12
2019,2,3,16,30,155,48,564,10.9,3.9000000000000004,0.12
2019,2,3,17,30,11,10,80,10.100000000000001,3.3000000000000003,0.12
2019,2,3,18,30,0,0,0,9.8,3.1,0.12
2019,2,3,19,30,0,0,0,9.8,3.1,0.12
2019,2,3,20,30,0,0,0,10,3.4000000000000004,0.12
2019,2,3,21,30,0,0,0,10.3,4.2,0.12
2019,2,3,22,30,0,0,0,10.8,5.2,0.12
2019,2,3,23,30,0,0,0,11.200000000000001,6.1000000000000005,0.12
2019,2,4,0,30,0,0,0,11.5,6.5,0.12
2019,2,4,1,30,0,0,0,11.8,6.4,0.12
2019,2,4,2,30,0,0,0,12,6,0.12
2019,2,4,3,30,0,0,0,11.600000000000001,5.7,0.12
2019,2,4,4,30,0,0,0,10.700000000000001,5.6000000000000005,0.12
2019,2,4,5,30,0,0,0,9.9,5.4,0.12
2019,2,4,6,30,0,0,0,9.5,5.1000000000000005,0.12
2019,2,4,7,30,23,21,42,9.5,5.300000000000001,0.12
2019,2,4,8,30,37,37,2,9.600000000000001,5.7,0.12
2019,2,4,9,30,79,78,2,9.4,5.800000000000001,0.12
2019,2,4,10,30,256,176,160,9.3,6,0.12
2019,2,4,11,30,263,242,37,9.3,6.1000000000000005,0.12
2019,2,4,12,30,359,314,76,9.4,6.2,0.12
2019,2,4,13,30,516,192,580,9.200000000000001,6.2,0.12
2019,2,4,14,30,261,210,106,8.9,5.800000000000001,0.12
2019,2,4,15,30,164,146,51,8.5,5.1000000000000005,0.12
2019,2,4,16,30,91,89,8,8.1,4.5,0.12
2019,2,4,17,30,5,5,0,7.800000000000001,4.3,0.12
2019,2,4,18,30,0,0,0,7.6000000000000005,4.2,0.12
2019,2,4,19,30,0,0,0,7.4,4.2,0.12
